wormbase_gseq,WBGeneID,wikigene_name,status,description
T12A2.8,WBGene00020442,gen-1,lessAbs,unchanged_ELT2_minus
T12A2.15,WBGene00020443,esyt-2,lessAbs,unchanged_ELT2_minus
T12B3.2,WBGene00020445,T12B3.2,lessAbs,unchanged_ELT2_minus
T12B3.3,WBGene00020446,T12B3.3,lessAbs,unchanged_ELT2_minus
T12B3.4,WBGene00020447,mob-3,lessAbs,unchanged_ELT2_minus
T12B5.3,WBGene00020450,fbxa-10,lessAbs,unchanged_ELT2_minus
T12B5.4,WBGene00020451,fbxa-11,lessAbs,unchanged_ELT2_minus
T12B5.6,WBGene00020453,fbxa-55,lessAbs,unchanged_ELT2_minus
T12B5.11,WBGene00020457,fbxa-67,lessAbs,unchanged_ELT2_minus
T12C9.1,WBGene00020460,nhr-273,lessAbs,unchanged_ELT2_minus
T12E12.1,WBGene00020462,ari-2,lessAbs,unchanged_ELT2_minus
T13B5.8,WBGene00020475,sut-1,lessAbs,unchanged_ELT2_minus
T13C2.3,WBGene00020479,T13C2.3,lessAbs,unchanged_ELT2_minus
T13C2.4,WBGene00020480,ssup-72,lessAbs,unchanged_ELT2_minus
T13C5.6,WBGene00020486,T13C5.6,lessAbs,unchanged_ELT2_minus
T13G4.2,WBGene00020489,hot-8,lessAbs,unchanged_ELT2_minus
T13G4.3,WBGene00020490,tmc-1,lessAbs,unchanged_ELT2_minus
T13H2.5,WBGene00020496,spat-3,lessAbs,unchanged_ELT2_minus
T14A8.2,WBGene00020497,T14A8.2,lessAbs,unchanged_ELT2_minus
T14B4.1,WBGene00020498,T14B4.1,lessAbs,unchanged_ELT2_minus
T14B4.2,WBGene00020499,mrps-18.C,lessAbs,unchanged_ELT2_minus
T14B4.3,WBGene00020500,T14B4.3,lessAbs,unchanged_ELT2_minus
T14B4.8,WBGene00020502,T14B4.8,lessAbs,unchanged_ELT2_minus
T14E8.1,WBGene00020504,svh-2,lessAbs,unchanged_ELT2_minus
T14F9.1,WBGene00020507,vha-15,lessAbs,unchanged_ELT2_minus
T14F9.2,WBGene00020508,T14F9.2,lessAbs,unchanged_ELT2_minus
T14F9.3,WBGene00020509,hex-1,lessAbs,unchanged_ELT2_minus
T14G11.1,WBGene00020510,T14G11.1,lessAbs,unchanged_ELT2_minus
T14G11.3,WBGene00020511,immt-1,lessAbs,unchanged_ELT2_minus
T17A3.2,WBGene00020540,pals-25,lessAbs,unchanged_ELT2_minus
T17E9.2,WBGene00020549,nmt-1,lessAbs,unchanged_ELT2_minus
T17H7.7,WBGene00020551,T17H7.7,lessAbs,unchanged_ELT2_minus
T19A5.1,WBGene00020553,ttc-17,lessAbs,unchanged_ELT2_minus
T19B4.1,WBGene00020556,pamn-1,lessAbs,unchanged_ELT2_minus
T19B4.3,WBGene00020557,T19B4.3,lessAbs,unchanged_ELT2_minus
T19B4.5,WBGene00020558,T19B4.5,lessAbs,unchanged_ELT2_minus
T19C3.1,WBGene00020559,best-17,lessAbs,unchanged_ELT2_minus
T19C3.4,WBGene00020562,T19C3.4,lessAbs,unchanged_ELT2_minus
T19C3.9,WBGene00020566,ttr-7,lessAbs,unchanged_ELT2_minus
T19D7.4,WBGene00020572,rund-1,lessAbs,unchanged_ELT2_minus
T19D7.5,WBGene00020573,T19D7.5,lessAbs,unchanged_ELT2_minus
T19D7.7,WBGene00020575,T19D7.7,lessAbs,unchanged_ELT2_minus
T19D12.6,WBGene00020581,T19D12.6,lessAbs,unchanged_ELT2_minus
T19D12.9,WBGene00020583,T19D12.9,lessAbs,unchanged_ELT2_minus
T19F4.1,WBGene00020586,frpr-18,lessAbs,unchanged_ELT2_minus
T19H12.1,WBGene00020587,ugt-9,lessAbs,unchanged_ELT2_minus
T19H12.9,WBGene00020592,ugt-12,lessAbs,unchanged_ELT2_minus
T19H12.10,WBGene00020593,ugt-11,lessAbs,unchanged_ELT2_minus
T20B5.3,WBGene00020596,oga-1,lessAbs,unchanged_ELT2_minus
T20B12.1,WBGene00020600,trd-1,lessAbs,unchanged_ELT2_minus
T20B12.3,WBGene00020601,T20B12.3,lessAbs,unchanged_ELT2_minus
T20B12.7,WBGene00020604,T20B12.7,lessAbs,unchanged_ELT2_minus
T20B12.9,WBGene00020605,lgc-50,lessAbs,unchanged_ELT2_minus
T20F5.3,WBGene00020625,mrrf-1,lessAbs,unchanged_ELT2_minus
T20F5.6,WBGene00020628,T20F5.6,lessAbs,unchanged_ELT2_minus
T20F5.7,WBGene00020629,T20F5.7,lessAbs,unchanged_ELT2_minus
T20F7.1,WBGene00020630,T20F7.1,lessAbs,unchanged_ELT2_minus
T20F7.6,WBGene00020633,aakg-2,lessAbs,unchanged_ELT2_minus
T20F7.7,WBGene00020634,acs-9,lessAbs,unchanged_ELT2_minus
T20H4.5,WBGene00020636,T20H4.5,lessAbs,unchanged_ELT2_minus
T21D12.3,WBGene00020647,pqbp-1.1,lessAbs,unchanged_ELT2_minus
T21D12.9,WBGene00020649,sma-10,lessAbs,unchanged_ELT2_minus
T21D12.12,WBGene00020651,T21D12.12,lessAbs,unchanged_ELT2_minus
T21F4.1,WBGene00020658,argn-1,lessAbs,unchanged_ELT2_minus
T21G5.2,WBGene00020660,T21G5.2,lessAbs,unchanged_ELT2_minus
T22B7.3,WBGene00020672,T22B7.3,lessAbs,unchanged_ELT2_minus
T22B7.4,WBGene00020673,T22B7.4,lessAbs,unchanged_ELT2_minus
T22B11.1,WBGene00020675,T22B11.1,lessAbs,unchanged_ELT2_minus
T22D1.3,WBGene00020682,T22D1.3,lessAbs,unchanged_ELT2_minus
T22D1.10,WBGene00020687,ruvb-2,lessAbs,unchanged_ELT2_minus
T22D1.12,WBGene00020689,npr-12,lessAbs,unchanged_ELT2_minus
T22E7.1,WBGene00020693,lron-8,lessAbs,unchanged_ELT2_minus
T22F3.2,WBGene00020695,T22F3.2,lessAbs,unchanged_ELT2_minus
T22F3.3,WBGene00020696,pygl-1,lessAbs,unchanged_ELT2_minus
T22F3.7,WBGene00020697,T22F3.7,lessAbs,unchanged_ELT2_minus
T22F3.8,WBGene00020698,T22F3.8,lessAbs,unchanged_ELT2_minus
T22F7.1,WBGene00020701,T22F7.1,lessAbs,unchanged_ELT2_minus
T22F7.4,WBGene00020703,T22F7.4,lessAbs,unchanged_ELT2_minus
T22H9.1,WBGene00020705,T22H9.1,lessAbs,unchanged_ELT2_minus
T22H9.2,WBGene00020706,atg-9,lessAbs,unchanged_ELT2_minus
T23B3.1,WBGene00020709,T23B3.1,lessAbs,unchanged_ELT2_minus
T23B3.2,WBGene00020710,T23B3.2,lessAbs,unchanged_ELT2_minus
T23B3.4,WBGene00020712,ckr-1,lessAbs,unchanged_ELT2_minus
T23B12.1,WBGene00020716,phf-30,lessAbs,unchanged_ELT2_minus
T23B12.2,WBGene00020717,mrpl-4,lessAbs,unchanged_ELT2_minus
T23B12.3,WBGene00020718,mrps-2,lessAbs,unchanged_ELT2_minus
T23B12.4,WBGene00020719,natc-1,lessAbs,unchanged_ELT2_minus
T23B12.6,WBGene00020721,T23B12.6,lessAbs,unchanged_ELT2_minus
T23C6.5,WBGene00020727,npr-21,lessAbs,unchanged_ELT2_minus
T23E7.2,WBGene00020732,T23E7.2,lessAbs,unchanged_ELT2_minus
T23F2.2,WBGene00020735,T23F2.2,lessAbs,unchanged_ELT2_minus
T23F2.3,WBGene00020736,T23F2.3,lessAbs,unchanged_ELT2_minus
T23F2.5,WBGene00020738,T23F2.5,lessAbs,unchanged_ELT2_minus
T23H2.3,WBGene00020742,T23H2.3,lessAbs,unchanged_ELT2_minus
T24C4.6,WBGene00020762,zer-1,lessAbs,unchanged_ELT2_minus
T24C4.7,WBGene00020763,ztf-18,lessAbs,unchanged_ELT2_minus
T24D8.1,WBGene00020767,lgc-40,lessAbs,unchanged_ELT2_minus
T24G10.2,WBGene00020779,T24G10.2,lessAbs,unchanged_ELT2_minus
T24H7.2,WBGene00020781,T24H7.2,lessAbs,unchanged_ELT2_minus
T24H7.3,WBGene00020782,T24H7.3,lessAbs,unchanged_ELT2_minus
T24H7.4,WBGene00020783,blos-4,lessAbs,unchanged_ELT2_minus
T24H7.5,WBGene00020784,tat-4,lessAbs,unchanged_ELT2_minus
T25D3.2,WBGene00020796,mrpl-28,lessAbs,unchanged_ELT2_minus
T25D10.2,WBGene00020800,zig-10,lessAbs,unchanged_ELT2_minus
T25F10.3,WBGene00020806,T25F10.3,lessAbs,unchanged_ELT2_minus
T25F10.6,WBGene00020808,clik-1,lessAbs,unchanged_ELT2_minus
T25G12.5,WBGene00020812,acdh-7,lessAbs,unchanged_ELT2_minus
T25G12.11,WBGene00020817,T25G12.11,lessAbs,unchanged_ELT2_minus
T26A5.4,WBGene00020820,algn-1,lessAbs,unchanged_ELT2_minus
T26A5.5,WBGene00020821,jhdm-1,lessAbs,unchanged_ELT2_minus
T26A5.6,WBGene00020822,T26A5.6,lessAbs,unchanged_ELT2_minus
T26A5.8,WBGene00020823,T26A5.8,lessAbs,unchanged_ELT2_minus
T26A8.1,WBGene00020824,T26A8.1,lessAbs,unchanged_ELT2_minus
T26A8.4,WBGene00020827,T26A8.4,lessAbs,unchanged_ELT2_minus
T26C11.4,WBGene00020830,T26C11.4,lessAbs,unchanged_ELT2_minus
T26C12.1,WBGene00020831,T26C12.1,lessAbs,unchanged_ELT2_minus
T27A1.4,WBGene00020836,lgc-34,lessAbs,unchanged_ELT2_minus
T27A3.1,WBGene00020838,trak-1,lessAbs,unchanged_ELT2_minus
T27A3.7,WBGene00020843,T27A3.7,lessAbs,unchanged_ELT2_minus
T27A10.2,WBGene00020844,T27A10.2,lessAbs,unchanged_ELT2_minus
T27B7.3,WBGene00020850,nhr-226,lessAbs,unchanged_ELT2_minus
T27B7.6,WBGene00020852,nhr-228,lessAbs,unchanged_ELT2_minus
T27C4.1,WBGene00020854,T27C4.1,lessAbs,unchanged_ELT2_minus
T27E4.4,WBGene00020862,fip-2,lessAbs,unchanged_ELT2_minus
T27E4.7,WBGene00020865,T27E4.7,lessAbs,unchanged_ELT2_minus
T27F7.1,WBGene00020866,vps-24,lessAbs,unchanged_ELT2_minus
T27F7.3,WBGene00020868,eif-1,lessAbs,unchanged_ELT2_minus
T28A11.2,WBGene00020869,T28A11.2,lessAbs,unchanged_ELT2_minus
T28A11.16,WBGene00020878,T28A11.16,lessAbs,unchanged_ELT2_minus
T28A11.21,WBGene00020883,fbxa-64,lessAbs,unchanged_ELT2_minus
T28B4.1,WBGene00020884,T28B4.1,lessAbs,unchanged_ELT2_minus
T28B4.3,WBGene00020886,ttr-6,lessAbs,unchanged_ELT2_minus
T28C12.2,WBGene00020889,T28C12.2,lessAbs,unchanged_ELT2_minus
T28C12.4,WBGene00020891,cest-24,lessAbs,unchanged_ELT2_minus
T28D9.1,WBGene00020894,T28D9.1,lessAbs,unchanged_ELT2_minus
T28F2.2,WBGene00020901,T28F2.2,lessAbs,unchanged_ELT2_minus
T28F2.4,WBGene00020902,jmjc-1,lessAbs,unchanged_ELT2_minus
T28H11.8,WBGene00020906,T28H11.8,lessAbs,unchanged_ELT2_minus
VC5.2,WBGene00020908,VC5.2,lessAbs,unchanged_ELT2_minus
W01A11.5,WBGene00020911,cpt-6,lessAbs,unchanged_ELT2_minus
W01A11.7,WBGene00020912,W01A11.7,lessAbs,unchanged_ELT2_minus
W01B11.3,WBGene00020915,nol-58,lessAbs,unchanged_ELT2_minus
W01B11.6,WBGene00020917,W01B11.6,lessAbs,unchanged_ELT2_minus
W01C8.3,WBGene00020919,set-19,lessAbs,unchanged_ELT2_minus
W01C8.4,WBGene00020920,set-20,lessAbs,unchanged_ELT2_minus
W01C8.5,WBGene00020921,W01C8.5,lessAbs,unchanged_ELT2_minus
W02B3.4,WBGene00020924,W02B3.4,lessAbs,unchanged_ELT2_minus
W02C12.2,WBGene00020929,W02C12.2,lessAbs,unchanged_ELT2_minus
W02C12.3,WBGene00020930,hlh-30,lessAbs,unchanged_ELT2_minus
W02D3.1,WBGene00020931,cytb-5.2,lessAbs,unchanged_ELT2_minus
W02D3.2,WBGene00020932,dhod-1,lessAbs,unchanged_ELT2_minus
W02D3.10,WBGene00020935,fnci-1,lessAbs,unchanged_ELT2_minus
W02D3.11,WBGene00020936,hrpf-1,lessAbs,unchanged_ELT2_minus
W02D3.12,WBGene00020937,W02D3.12,lessAbs,unchanged_ELT2_minus
W02D7.3,WBGene00020939,W02D7.3,lessAbs,unchanged_ELT2_minus
W02D7.6,WBGene00020942,W02D7.6,lessAbs,unchanged_ELT2_minus
W02F12.4,WBGene00020949,W02F12.4,lessAbs,unchanged_ELT2_minus
W02F12.5,WBGene00020950,dlst-1,lessAbs,unchanged_ELT2_minus
W02F12.6,WBGene00020951,sna-1,lessAbs,unchanged_ELT2_minus
W02G9.2,WBGene00020952,kel-8,lessAbs,unchanged_ELT2_minus
W02G9.3,WBGene00020953,W02G9.3,lessAbs,unchanged_ELT2_minus
W02H5.8,WBGene00020962,W02H5.8,lessAbs,unchanged_ELT2_minus
W03A3.2,WBGene00020964,polq-1,lessAbs,unchanged_ELT2_minus
W03A5.6,WBGene00020970,W03A5.6,lessAbs,unchanged_ELT2_minus
W03F8.3,WBGene00020993,W03F8.3,lessAbs,unchanged_ELT2_minus
W03F8.4,WBGene00020994,W03F8.4,lessAbs,unchanged_ELT2_minus
W03F8.6,WBGene00020995,W03F8.6,lessAbs,unchanged_ELT2_minus
W03F9.1,WBGene00020999,W03F9.1,lessAbs,unchanged_ELT2_minus
W03F9.4,WBGene00021002,W03F9.4,lessAbs,unchanged_ELT2_minus
W03F9.10,WBGene00021004,sftb-2,lessAbs,unchanged_ELT2_minus
W03F11.6,WBGene00021009,afd-1,lessAbs,unchanged_ELT2_minus
W03G1.6,WBGene00021012,pig-1,lessAbs,unchanged_ELT2_minus
W04B5.1,WBGene00021018,,lessAbs,unchanged_ELT2_minus
W04B5.4,WBGene00021021,mrpl-30,lessAbs,unchanged_ELT2_minus
W04B5.5,WBGene00021022,W04B5.5,lessAbs,unchanged_ELT2_minus
W04C9.2,WBGene00021024,W04C9.2,lessAbs,unchanged_ELT2_minus
W04C9.4,WBGene00021026,W04C9.4,lessAbs,unchanged_ELT2_minus
W05F2.4,WBGene00021036,W05F2.4,lessAbs,unchanged_ELT2_minus
W05F2.7,WBGene00021039,W05F2.7,lessAbs,unchanged_ELT2_minus
W05H7.3,WBGene00021046,sedl-1,lessAbs,unchanged_ELT2_minus
W05H7.4,WBGene00021047,zfp-3,lessAbs,unchanged_ELT2_minus
W05H9.2,WBGene00021049,W05H9.2,lessAbs,unchanged_ELT2_minus
W05H9.3,WBGene00021050,W05H9.3,lessAbs,unchanged_ELT2_minus
W05H9.4,WBGene00021051,W05H9.4,lessAbs,unchanged_ELT2_minus
W06B4.2,WBGene00021057,W06B4.2,lessAbs,unchanged_ELT2_minus
W06E11.1,WBGene00021061,W06E11.1,lessAbs,unchanged_ELT2_minus
W06E11.4,WBGene00021063,sbds-1,lessAbs,unchanged_ELT2_minus
W06H8.6,WBGene00021068,W06H8.6,lessAbs,unchanged_ELT2_minus
W07E6.1,WBGene00021073,nsun-1,lessAbs,unchanged_ELT2_minus
W07E6.2,WBGene00021074,W07E6.2,lessAbs,unchanged_ELT2_minus
W07E6.3,WBGene00021075,sms-5,lessAbs,unchanged_ELT2_minus
W08A12.1,WBGene00021078,unc-132,lessAbs,unchanged_ELT2_minus
W08A12.2,WBGene00021079,W08A12.2,lessAbs,unchanged_ELT2_minus
W08A12.3,WBGene00021080,W08A12.3,lessAbs,unchanged_ELT2_minus
W08E12.7,WBGene00021088,W08E12.7,lessAbs,unchanged_ELT2_minus
W08F4.3,WBGene00021093,W08F4.3,lessAbs,unchanged_ELT2_minus
W09B6.3,WBGene00021103,eri-3,lessAbs,unchanged_ELT2_minus
W09B6.4,WBGene00021104,W09B6.4,lessAbs,unchanged_ELT2_minus
W09C3.4,WBGene00021112,W09C3.4,lessAbs,unchanged_ELT2_minus
W09G10.3,WBGene00021116,ncs-6,lessAbs,unchanged_ELT2_minus
W09G12.9,WBGene00021123,W09G12.9,lessAbs,unchanged_ELT2_minus
W10C4.1,WBGene00021124,W10C4.1,lessAbs,unchanged_ELT2_minus
W10D9.3,WBGene00021131,W10D9.3,lessAbs,unchanged_ELT2_minus
W10D9.4,WBGene00021132,nfyb-1,lessAbs,unchanged_ELT2_minus
W10D9.5,WBGene00021133,tomm-22,lessAbs,unchanged_ELT2_minus
W10G11.1,WBGene00021134,W10G11.1,lessAbs,unchanged_ELT2_minus
W10G11.2,WBGene00021135,W10G11.2,lessAbs,unchanged_ELT2_minus
W10G11.3,WBGene00021136,W10G11.3,lessAbs,unchanged_ELT2_minus
W10G11.4,WBGene00021137,W10G11.4,lessAbs,unchanged_ELT2_minus
W10G11.19,WBGene00021148,W10G11.19,lessAbs,unchanged_ELT2_minus
W10G11.20,WBGene00021149,dnc-3,lessAbs,unchanged_ELT2_minus
Y4C6A.2,WBGene00021152,mgl-3,lessAbs,unchanged_ELT2_minus
Y4C6B.1,WBGene00021155,Y4C6B.1,lessAbs,unchanged_ELT2_minus
Y4C6B.3,WBGene00021157,Y4C6B.3,lessAbs,unchanged_ELT2_minus
Y4C6B.4,WBGene00021158,Y4C6B.4,lessAbs,unchanged_ELT2_minus
Y4C6B.5,WBGene00021159,slc-46A,lessAbs,unchanged_ELT2_minus
Y4C6B.7,WBGene00021161,Y4C6B.7,lessAbs,unchanged_ELT2_minus
Y5H2B.5,WBGene00021167,cyp-32B1,lessAbs,unchanged_ELT2_minus
Y5H2B.6,WBGene00021168,cyp-33C12,lessAbs,unchanged_ELT2_minus
Y6D11A.2,WBGene00021170,arx-4,lessAbs,unchanged_ELT2_minus
Y9C12A.1,WBGene00021185,Y9C12A.1,lessAbs,unchanged_ELT2_minus
Y14H12B.1,WBGene00021191,Y14H12B.1,lessAbs,unchanged_ELT2_minus
Y17G9B.5,WBGene00021202,Y17G9B.5,lessAbs,unchanged_ELT2_minus
Y17G9B.8,WBGene00021205,Y17G9B.8,lessAbs,unchanged_ELT2_minus
Y18H1A.2,WBGene00021208,Y18H1A.2,lessAbs,unchanged_ELT2_minus
Y18H1A.3,WBGene00021209,hgap-1,lessAbs,unchanged_ELT2_minus
Y18H1A.4,WBGene00021210,Y18H1A.4,lessAbs,unchanged_ELT2_minus
Y18H1A.9,WBGene00021213,Y18H1A.9,lessAbs,unchanged_ELT2_minus
Y20F4.2,WBGene00021237,crtc-1,lessAbs,unchanged_ELT2_minus
Y20F4.3,WBGene00021238,gap-3,lessAbs,unchanged_ELT2_minus
Y20F4.4,WBGene00021239,Y20F4.4,lessAbs,unchanged_ELT2_minus
Y22D7AL.10,WBGene00021248,Y22D7AL.10,lessAbs,unchanged_ELT2_minus
Y22D7AL.15,WBGene00021253,Y22D7AL.15,lessAbs,unchanged_ELT2_minus
Y22D7AR.6,WBGene00021260,Y22D7AR.6,lessAbs,unchanged_ELT2_minus
Y22D7AR.11,WBGene00021264,fbxa-13,lessAbs,unchanged_ELT2_minus
Y23H5A.3,WBGene00021270,pid-3,lessAbs,unchanged_ELT2_minus
Y23H5B.4,WBGene00021275,dmsr-2,lessAbs,unchanged_ELT2_minus
Y23H5B.5,WBGene00021276,Y23H5B.5,lessAbs,unchanged_ELT2_minus
Y23H5B.6,WBGene00021277,ddx-10,lessAbs,unchanged_ELT2_minus
Y24D9A.1,WBGene00021281,ell-1,lessAbs,unchanged_ELT2_minus
Y24D9A.8,WBGene00021286,tald-1,lessAbs,unchanged_ELT2_minus
Y25C1A.7,WBGene00021294,Y25C1A.7,lessAbs,unchanged_ELT2_minus
Y25C1A.8,WBGene00021295,Y25C1A.8,lessAbs,unchanged_ELT2_minus
Y25C1A.13,WBGene00021296,Y25C1A.13,lessAbs,unchanged_ELT2_minus
Y32G9A.6,WBGene00021304,nphp-2,lessAbs,unchanged_ELT2_minus
Y32G9A.8,WBGene00021305,zig-11,lessAbs,unchanged_ELT2_minus
Y32H12A.2,WBGene00021311,thoc-5,lessAbs,unchanged_ELT2_minus
Y32H12A.4,WBGene00021312,szy-2,lessAbs,unchanged_ELT2_minus
Y32H12A.5,WBGene00021313,paqr-2,lessAbs,unchanged_ELT2_minus
Y32H12A.6,WBGene00021314,Y32H12A.6,lessAbs,unchanged_ELT2_minus
Y32H12A.7,WBGene00021315,Y32H12A.7,lessAbs,unchanged_ELT2_minus
Y32H12A.8,WBGene00021316,Y32H12A.8,lessAbs,unchanged_ELT2_minus
Y34B4A.2,WBGene00021319,Y34B4A.2,lessAbs,unchanged_ELT2_minus
Y34B4A.4,WBGene00021320,Y34B4A.4,lessAbs,unchanged_ELT2_minus
Y34B4A.7,WBGene00021323,Y34B4A.7,lessAbs,unchanged_ELT2_minus
Y34B4A.8,WBGene00021324,rga-8,lessAbs,unchanged_ELT2_minus
Y34B4A.9,WBGene00021325,Y34B4A.9,lessAbs,unchanged_ELT2_minus
Y34B4A.10,WBGene00021326,Y34B4A.10,lessAbs,unchanged_ELT2_minus
Y34D9A.1,WBGene00021327,mrpl-38,lessAbs,unchanged_ELT2_minus
Y34D9A.2,WBGene00021328,npr-23,lessAbs,unchanged_ELT2_minus
Y34D9A.3,WBGene00021329,Y34D9A.3,lessAbs,unchanged_ELT2_minus
Y34D9A.6,WBGene00021331,glrx-10,lessAbs,unchanged_ELT2_minus
Y34D9A.7,WBGene00021332,Y34D9A.7,lessAbs,unchanged_ELT2_minus
Y34D9A.8,WBGene00021333,Y34D9A.8,lessAbs,unchanged_ELT2_minus
Y34D9A.10,WBGene00021334,vps-4,lessAbs,unchanged_ELT2_minus
Y34F4.5,WBGene00021340,Y34F4.5,lessAbs,unchanged_ELT2_minus
Y37B11A.2,WBGene00021344,rev-3,lessAbs,unchanged_ELT2_minus
Y37E3.1,WBGene00021346,Y37E3.1,lessAbs,unchanged_ELT2_minus
Y37E3.3,WBGene00021347,rpb-10,lessAbs,unchanged_ELT2_minus
Y37E3.4,WBGene00021348,moag-4,lessAbs,unchanged_ELT2_minus
Y37E3.5,WBGene00021349,arl-13,lessAbs,unchanged_ELT2_minus
Y37E3.8,WBGene00021350,Y37E3.8,lessAbs,unchanged_ELT2_minus
Y37E3.10,WBGene00021351,eif-2alpha,lessAbs,unchanged_ELT2_minus
Y37E3.13,WBGene00021353,iglr-3,lessAbs,unchanged_ELT2_minus
Y37E3.17,WBGene00021355,Y37E3.17,lessAbs,unchanged_ELT2_minus
Y37E11AL.3,WBGene00021359,Y37E11AL.3,lessAbs,unchanged_ELT2_minus
Y37E11AL.6,WBGene00021362,fmil-1,lessAbs,unchanged_ELT2_minus
Y37E11AL.8,WBGene00021363,taf-6.2,lessAbs,unchanged_ELT2_minus
Y37E11AM.1,WBGene00021365,smgl-2,lessAbs,unchanged_ELT2_minus
Y37E11AM.2,WBGene00021366,Y37E11AM.2,lessAbs,unchanged_ELT2_minus
Y37E11AM.3,WBGene00021367,Y37E11AM.3,lessAbs,unchanged_ELT2_minus
Y37E11AR.2,WBGene00021369,siah-1,lessAbs,unchanged_ELT2_minus
Y37E11AR.3,WBGene00021370,nape-2,lessAbs,unchanged_ELT2_minus
Y37E11B.1,WBGene00021374,Y37E11B.1,lessAbs,unchanged_ELT2_minus
Y37E11B.3,WBGene00021376,blos-7,lessAbs,unchanged_ELT2_minus
Y37E11B.5,WBGene00021377,Y37E11B.5,lessAbs,unchanged_ELT2_minus
Y37E11B.6,WBGene00021378,Y37E11B.6,lessAbs,unchanged_ELT2_minus
Y37F4.6,WBGene00021387,Y37F4.6,lessAbs,unchanged_ELT2_minus
Y38A10A.6,WBGene00021391,smut-1,lessAbs,unchanged_ELT2_minus
Y38A10A.7,WBGene00021392,Y38A10A.7,lessAbs,unchanged_ELT2_minus
Y38C1AA.1,WBGene00021394,Y38C1AA.1,lessAbs,unchanged_ELT2_minus
Y38C1AA.3,WBGene00021395,pnc-1,lessAbs,unchanged_ELT2_minus
Y38C1AA.11,WBGene00021401,prdx-6,lessAbs,unchanged_ELT2_minus
Y38C1AA.12,WBGene00021402,Y38C1AA.12,lessAbs,unchanged_ELT2_minus
Y38C1BA.1,WBGene00021410,Y38C1BA.1,lessAbs,unchanged_ELT2_minus
Y38F2AR.3,WBGene00021421,Y38F2AR.3,lessAbs,unchanged_ELT2_minus
Y38F2AR.5,WBGene00021423,tftc-1,lessAbs,unchanged_ELT2_minus
Y38F2AR.7,WBGene00021425,ppgn-1,lessAbs,unchanged_ELT2_minus
Y38F2AR.9,WBGene00021427,sec-61.B,lessAbs,unchanged_ELT2_minus
Y38F2AR.12,WBGene00021430,Y38F2AR.12,lessAbs,unchanged_ELT2_minus
Y39A3B.5,WBGene00021439,ckr-2,lessAbs,unchanged_ELT2_minus
Y39A3CL.3,WBGene00021441,Y39A3CL.3,lessAbs,unchanged_ELT2_minus
Y39A3CL.4,WBGene00021442,Y39A3CL.4,lessAbs,unchanged_ELT2_minus
Y39A3CL.7,WBGene00021443,Y39A3CL.7,lessAbs,unchanged_ELT2_minus
Y39A3CR.3,WBGene00021444,ttc-7,lessAbs,unchanged_ELT2_minus
Y39A3CR.6,WBGene00021446,hlh-33,lessAbs,unchanged_ELT2_minus
Y39F10B.1,WBGene00021456,rfip-2,lessAbs,unchanged_ELT2_minus
Y39G10AR.2,WBGene00021460,zwl-1,lessAbs,unchanged_ELT2_minus
Y39G10AR.3,WBGene00021461,nekl-1,lessAbs,unchanged_ELT2_minus
Y39G10AR.8,WBGene00021466,eif-2gamma,lessAbs,unchanged_ELT2_minus
Y39G10AR.9,WBGene00021467,Y39G10AR.9,lessAbs,unchanged_ELT2_minus
Y39G10AR.10,WBGene00021468,epg-2,lessAbs,unchanged_ELT2_minus
Y39G10AR.11,WBGene00021469,Y39G10AR.11,lessAbs,unchanged_ELT2_minus
Y39G10AR.12,WBGene00021470,tpxl-1,lessAbs,unchanged_ELT2_minus
Y39G10AR.17,WBGene00021473,sydn-1,lessAbs,unchanged_ELT2_minus
Y39G10AR.18,WBGene00021474,dot-1.1,lessAbs,unchanged_ELT2_minus
Y39H10A.6,WBGene00021482,Y39H10A.6,lessAbs,unchanged_ELT2_minus
Y40A1A.3,WBGene00021485,Y40A1A.3,lessAbs,unchanged_ELT2_minus
Y40B10A.1,WBGene00021486,lbp-9,lessAbs,unchanged_ELT2_minus
Y40B10A.2,WBGene00021487,comt-3,lessAbs,unchanged_ELT2_minus
Y40B10A.9,WBGene00021493,Y40B10A.9,lessAbs,unchanged_ELT2_minus
Y40B10B.1,WBGene00021494,Y40B10B.1,lessAbs,unchanged_ELT2_minus
Y40C5A.4,WBGene00021497,Y40C5A.4,lessAbs,unchanged_ELT2_minus
Y40D12A.1,WBGene00021502,Y40D12A.1,lessAbs,unchanged_ELT2_minus
Y41D4A.5,WBGene00021507,ptpn-22,lessAbs,unchanged_ELT2_minus
Y41D4A.6,WBGene00021508,Y41D4A.6,lessAbs,unchanged_ELT2_minus
Y41D4A.8,WBGene00021510,frpr-19,lessAbs,unchanged_ELT2_minus
Y41D4B.1,WBGene00021511,Y41D4B.1,lessAbs,unchanged_ELT2_minus
Y41D4B.4,WBGene00021512,Y41D4B.4,lessAbs,unchanged_ELT2_minus
Y41D4B.11,WBGene00021514,Y41D4B.11,lessAbs,unchanged_ELT2_minus
Y41D4B.21,WBGene00021522,nhr-274,lessAbs,unchanged_ELT2_minus
Y41G9A.3,WBGene00021527,aakg-3,lessAbs,unchanged_ELT2_minus
Y41G9A.4,WBGene00021528,gbb-1,lessAbs,unchanged_ELT2_minus
Y41G9A.5,WBGene00021529,Y41G9A.5,lessAbs,unchanged_ELT2_minus
Y42G9A.1,WBGene00021531,Y42G9A.1,lessAbs,unchanged_ELT2_minus
