WBGeneID,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00021807,23.7616319205396,-0.9985716186765141,0.49832054303323803,0.02642831914084894,0.04984428217581024
WBGene00021808,1413.9054564465737,0.03881757830157819,0.26966643560989917,0.8823277382195579,0.9126520939665913
WBGene00021814,386.11610601164057,3.0952766099569162,0.511668958876919,1.8051339446891773e-11,2.1857513345771278e-10
WBGene00021815,1054.7401259081535,0.08100052710315878,0.1451111819212228,0.5736601352970379,0.6480957119441437
WBGene00021813,1457.4877002533635,-0.6219887399013032,0.17822691610517163,4.107988475675468e-4,0.0014102589008802373
WBGene00021812,291.32561272899375,-0.7115061219493825,0.3081602641815904,0.016528935284176514,0.03352141900010869
WBGene00021811,1640.9027776009243,0.9544987669462064,0.2794409749089208,4.237634324565058e-4,0.0014490334533648467
WBGene00021816,3472.558581121717,-0.43445470777527373,0.18530225481148613,0.017518328331499054,0.035162720192497464
WBGene00021810,1304.5575888612468,-0.8369281877596761,0.28228070397228255,0.0022110357535367704,0.006032882300696775
WBGene00001559,2345.052168506385,4.187441748428829,0.4540805461879259,1.3105730490966587e-21,3.312483984933626e-20
WBGene00004183,562.178366202853,1.5861907382773894,0.5342646380921474,7.668196040931003e-4,0.002438461363178792
WBGene00009738,238.0780291602175,-0.09383362829979644,0.44990579089481797,0.8212450202093192,0.8627822986057013
WBGene00008348,385.5571176997854,0.6698660884955084,0.20918773428581247,0.0011249577709356222,0.0033766026867821713
WBGene00003372,2685.9992518273125,-1.1394183740020365,0.24722583139878868,2.284754018785426e-6,1.3640294819190658e-5
WBGene00010303,5510.781340506988,0.8917741156578354,0.2868422774782471,0.0013137718325386231,0.0038588033140754593
WBGene00010304,1006.5288657393759,-1.08227174296895,0.2087920403600972,1.3171117989447401e-7,9.801470366611167e-7
WBGene00003795,7229.999243828964,-0.21995333572114345,0.26692862219255353,0.3970582123832907,0.48100273595680165
WBGene00010305,326.0581678118765,-0.34493054670711976,0.2741696765481208,0.1952840018935929,0.26559304393364574
WBGene00010306,3610.3520474133375,-0.1191392700916546,0.3059284226327861,0.6863958435555159,0.7480814315055232
WBGene00010450,661.327142305087,0.6369810157194334,0.1685793422549175,1.332706835346179e-4,5.276775860103248e-4
WBGene00010449,376.77069474379715,0.36578690219112486,0.46517066536224533,0.3914001815720876,0.47532816328378236
WBGene00004976,51.81176904242119,-0.507785971140323,0.56928853432376,0.3087522030227442,0.389934460803304
WBGene00010451,9.315123129925809,-0.7043938317699355,0.7845837096377192,0.24561977003027582,0.3219148185830599
WBGene00219295,24.7701356192183,-0.6650254470786394,0.6748015941335594,0.23390592015871442,0.30910410092039925
WBGene00007921,1244.5785207319805,-1.1782166346502316,0.22256015651160255,6.525297260470009e-8,5.101358518946023e-7
WBGene00007927,1066.4507561989305,-0.37826578786974324,0.25217225421854833,0.12423928206026014,0.18175682174592708
