WBGeneID	embryo_GFPplus_rep1	embryo_GFPplus_rep2	embryo_GFPplus_rep3	L1_GFPplus_rep1	L1_GFPplus_rep3	L3_GFPplus_rep1	L3_GFPplus_rep2	L3_GFPplus_rep3
WBGene00020650	3.8603058997830666	4.288390524115329	3.6626495250599085	2.913196919581236	3.1155044037698145	4.467034210068079	3.0284142850844136	4.534820834967176
WBGene00020649	8.661379502693103	8.290069041263568	7.972551944216764	11.631316927537855	10.460814717283831	10.046666917694068	9.511114175783536	9.183203303195791
WBGene00206487	10.456186417271338	9.800104434922135	10.231391197283772	9.49147749416915	8.780978699986347	9.607761806842522	9.229451439772749	9.107369747903954
WBGene00045177	1.1134738125004904	2.788861708039109	2.4069537510612053	4.158425690877195	2.0877812251219705	3.7205588192129637	5.862743597395459	6.458081962704746
WBGene00020648	10.67809372705416	9.535163914730632	10.159818757312632	9.21132584927536	8.562957828675835	7.878946051552932	7.4171083475102515	7.601103254588573
WBGene00019298	14.285674516212758	14.481424425985473	14.846049989299932	14.378459739579789	14.258112695715448	12.48933791479527	13.115531504173218	13.381140301640226
WBGene00019300	6.192858726399576	5.385741225648372	5.306247952755626	8.402903797974147	7.319866390273247	8.886977632577636	9.498414440019928	9.781623127046792
WBGene00019299	5.245641700910698	3.7213929317160073	3.921503239115488	4.040801660583489	3.821309984706077	5.763559273850613	3.790437625105443	4.96199589359318
WBGene00001099	12.980773177208189	12.072306074955593	12.49564624230393	13.28296762277912	13.272801892447312	12.071878306670255	11.986308193840609	12.647900083517595
WBGene00017578	6.787560166235532	6.421776616213882	6.65629189018058	10.771698074903053	10.347670998309143	8.275829603889461	8.48203384484926	8.35085224547923
WBGene00000675	3.247070961823832	3.338901320838668	3.2157066559377108	6.667619129022918	5.696699397987501	6.819628677358737	5.52827721195073	3.8501372115963886
WBGene00017577	1.530164374375722	1.3063573733070966	3.7159582780023968	5.259974594923519	2.8360854573450673	6.61262994366798	5.990325486161192	3.556462214396909
WBGene00017574	9.969462609248458	9.633303580911656	10.110489259983062	10.453452771008017	10.335064312941217	9.178264530756108	9.445664810691815	9.51590501822238
WBGene00017576	8.61027441482345	9.16766956000037	8.51841001345892	8.399558155009423	8.04094279949096	9.044595406794295	9.309355158713647	7.536851318568889
WBGene00022048	12.010011575619112	12.337654939834277	11.726721025708398	13.082036468320604	13.547777557698115	14.045125496164806	14.015882525817286	14.75871349522336
WBGene00004981	11.387698561250946	11.169751332639139	11.300825934138999	12.020309298877741	12.661790384846235	11.331347275957238	11.371583179088752	11.22074446540574
WBGene00004493	14.935156837934517	14.689097667272204	14.883124291464156	15.799329270971874	15.621690474026769	15.129555111892998	15.22867688874131	15.246010207127364
WBGene00044789	10.624319873126488	11.029431208833797	11.21913821949252	11.009816841639172	10.779698149974859	10.510201204504643	10.24221513952826	10.365660726415527
WBGene00020300	8.15445939659908	8.663549744093277	8.498215844441583	6.851094168735139	7.421734701076037	6.945641071828468	7.434517134518892	7.155492810573425
WBGene00001338	9.48046482073228	9.482199512293079	9.303027116316567	10.148361840387004	9.624670034521742	9.491830799461445	9.234166453377034	9.260446842773453
WBGene00020298	10.673943576717633	10.812265736918464	11.033510695131195	10.300297255786331	10.259845119223764	10.213359578205125	9.961929955624106	9.845583612155782
WBGene00045249	6.600608393494839	7.405183575950295	7.819164439504989	7.152706857232058	6.932223865020341	7.2496958576670805	7.568399484214987	7.206361019590724
WBGene00020297	15.317885557693275	14.828433146616307	15.091099009463214	16.133969322915277	15.011984768099541	14.392778805934121	14.130962673225739	14.3610380353595
WBGene00020296	10.248584664727034	10.386630456151597	10.895542093729404	10.546807666224929	10.466354844476912	9.923686060150077	9.807325974016456	9.935785901228664
